,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
111,2013,Chen Cheng,Irwin King,IJCAI,Where You Like to Go Next - Successive Point-of-Interest Recommendation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6633,https://dblp.org/rec/conf/ijcai/ChengYLK13
112,2013,Jaedeug Choi,Kee-Eung Kim,IJCAI,Bayesian Nonparametric Feature Construction for Inverse Reinforcement Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6572,https://dblp.org/rec/conf/ijcai/ChoiK13
113,2013,Geoffrey Chu,Geoffrey Chu,IJCAI,Improving Combinatorial Optimization - Extended Abstract.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6687,https://dblp.org/rec/conf/ijcai/Chu13
114,2013,Geoffrey Chu,Toby Walsh,IJCAI,On the Complexity of Global Scheduling Constraints under Structural Restrictions.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6878,https://dblp.org/rec/conf/ijcai/ChuGNSW13
115,2013,Tom Claassen,Tom Heskes,IJCAI,Bayesian Probabilities for Constraint-Based Causal Discovery.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6708,https://dblp.org/rec/conf/ijcai/ClaassenH13
116,2013,Michael Codish,Peter James Stuckey,IJCAI,Breaking Symmetries in Graph Representation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6480,https://dblp.org/rec/conf/ijcai/CodishMPS13
117,2013,David A. Cohen,Stanislav Zivný,IJCAI,Variable Elimination in Binary CSP via Forbidden Patterns.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6591,https://dblp.org/rec/conf/ijcai/CohenCEZ13
118,2013,Pablo Cordero,Angel Mora 0001,IJCAI,Automated Reasoning to Infer all Minimal Keys.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6672,https://dblp.org/rec/conf/ijcai/CorderoEM13
119,2013,Denis Cornaz,Olivier Spanjaard,IJCAI,Kemeny Elections with Bounded Single-Peaked or Single-Crossing Width.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6944,https://dblp.org/rec/conf/ijcai/CornazGS13
120,2013,Marta R. Costa-jussà,Rafael E. Banchs,IJCAI,Evaluating Indirect Strategies for Chinese - Spanish Statistical Machine Translation - Extended Abstract.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6797,https://dblp.org/rec/conf/ijcai/Costa-JussaHB13
121,2013,Nadia Creignou,Stefan Woltran,IJCAI,Do Hard SAT-Related Reasoning Tasks Become Easier in the Krom Fragment?,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6622,https://dblp.org/rec/conf/ijcai/CreignouPW13
122,2013,Denver Dash,Martijn de Jongh,IJCAI,Sequences of Mechanisms for Causal Reasoning in Artificial Intelligence.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6261,https://dblp.org/rec/conf/ijcai/DashVJ13
123,2013,Eyal Dechter,Joshua B. Tenenbaum,IJCAI,Bootstrap Learning via Modular Concept Discovery.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6890,https://dblp.org/rec/conf/ijcai/DechterMAT13
124,2013,James P. Delgrande,Hector J. Levesque,IJCAI,A Formal Account of Nondeterministic and Failed Actions.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6661,https://dblp.org/rec/conf/ijcai/DelgrandeL13
125,2013,Jilles Steeve Dibangoye,François Charpillet,IJCAI,Optimally Solving Dec-POMDPs as Continuous-State MDPs.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6958,https://dblp.org/rec/conf/ijcai/DibangoyeABC13
126,2013,Xuetao Ding,Lianghao Li,IJCAI,Celebrity Recommendation with Collaborative Social Topic Regression.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6929,https://dblp.org/rec/conf/ijcai/DingJLL13
127,2013,Zhuoye Ding,Xuanjing Huang,IJCAI,Learning Topical Translation Model for Microblog Hashtag Suggestion.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6502,https://dblp.org/rec/conf/ijcai/DingQZH13
128,2013,Nemanja Djuric,Slobodan Vucetic,IJCAI,Semi-Supervised Learning for Integration of Aerosol Predictions from Multiple Satellite Instruments.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6664,https://dblp.org/rec/conf/ijcai/DjuricKV13
129,2013,Ruihai Dong,Barry Smyth,IJCAI,Topic Extraction from Online Reviews for Classification and Recommendation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6640,https://dblp.org/rec/conf/ijcai/DongSOS13
130,2013,Haili Dong,Chang-Tien Lu,IJCAI,Deep Sparse Coding based Recursive Disaggregation Model for Water Conservation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6917,https://dblp.org/rec/conf/ijcai/DongWL13
131,2013,Joanna Drummond,Craig Boutilier,IJCAI,Elicitation and Approximately Stable Matching with Partial Preferences.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6840,https://dblp.org/rec/conf/ijcai/DrummondB13
132,2013,Liang Du,Yi-Dong Shen,IJCAI,Towards Robust Co-Clustering.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6792,https://dblp.org/rec/conf/ijcai/DuS13
133,2013,Xiangyu Duan,Wenliang Chen,IJCAI,Smoothing for Bracketing Induction.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6587,https://dblp.org/rec/conf/ijcai/DuanZC13
134,2013,Gregory James Duck,Gregory James Duck,IJCAI,Satisfiability Modulo Constraint Handling Rules (Extended Abstract).,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6785,https://dblp.org/rec/conf/ijcai/Duck13
135,2013,Valmi Dufour-Lussier,Laura Martin,IJCAI,Case Adaptation with Qualitative Algebras.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6569,https://dblp.org/rec/conf/ijcai/Dufour-LussierBLM13
136,2013,Thach-Thao Nguyen Duong,M. A. Hakim Newton,IJCAI,Weight-Enhanced Diversification in Stochastic Local Search for Satisfiability.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6891,https://dblp.org/rec/conf/ijcai/DuongPSN13
137,2013,Mnacho Echenim,Sophie Tourret,IJCAI,An Approach to Abductive Reasoning in Equational Logic.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6624,https://dblp.org/rec/conf/ijcai/EchenimPT13
138,2013,Thomas Eiter,Daria Stepanova 0001,IJCAI,Data Repair of Inconsistent DL-Programs.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6832,https://dblp.org/rec/conf/ijcai/EiterF013
139,2013,Birgit Endrass,Birgit Endrass,IJCAI,Cultural Diversity for Virtual Characters (Extended Abstract).,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6547,https://dblp.org/rec/conf/ijcai/Endrass13
140,2013,Wentao Fan,Nizar Bouguila,IJCAI,Learning Finite Beta-Liouville Mixture Models via Variational Bayes for Proportional Data Clustering.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6369,https://dblp.org/rec/conf/ijcai/FanB13
141,2013,Hui Fang,Hui Fang,IJCAI,Trust Modeling for Opinion Evaluation by Coping with Subjectivity and Dishonesty.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6570,https://dblp.org/rec/conf/ijcai/Fang13
142,2013,Liangda Fang,Liangda Fang,IJCAI,High-Level Program Execution in Multi-agent Settings.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6889,https://dblp.org/rec/conf/ijcai/Fang13a
143,2013,Hui Fang 0002,Jie Zhang 0002,IJCAI,Misleading Opinions Provided by Advisors - Dishonesty or Subjectivity.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6567,https://dblp.org/rec/conf/ijcai/FangBZ13
144,2013,Hélène Fargier,Alexandre Niveau,IJCAI,Towards a Knowledge Compilation Map for Heterogeneous Representation Languages.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6969,https://dblp.org/rec/conf/ijcai/FargierMN13
145,2013,Hélène Fargier,Nicolas Schmidt,IJCAI,"Semiring Labelled Decision Diagrams, Revisited - Canonicity and Spatial Efficiency Issues.",3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6623,https://dblp.org/rec/conf/ijcai/FargierMS13
146,2013,Alessandro Farinelli,Mauro Zucchelli,IJCAI,C-Link - A Hierarchical Clustering Approach to Large-scale Near-optimal Coalition Formation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6845,https://dblp.org/rec/conf/ijcai/FarinelliBRZ13
147,2013,Bettina Fazzinga,Francesco Parisi,IJCAI,On the Complexity of Probabilistic Abstract Argumentation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6563,https://dblp.org/rec/conf/ijcai/FazzingaFP13
148,2013,Alexander Felfernig,Stefan Reiterer,IJCAI,Personalized Diagnosis for Over-Constrained Problems.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6496,https://dblp.org/rec/conf/ijcai/FelfernigSR13
149,2013,Zack Fitzsimmons,Lane A. Hemaspaandra,IJCAI,Control in the Presence of Manipulators - Cooperative and Competitive Cases.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6663,https://dblp.org/rec/conf/ijcai/FitzsimmonsHH13
150,2013,Tiziano Flati,Roberto Navigli,IJCAI,The CQC Algorithm - Cycling in Graphs to Semantically Enrich and Enhance a Bilingual Dictionary - Extended abstract.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6697,https://dblp.org/rec/conf/ijcai/FlatiN13
151,2013,Zhouyu Fu,Dengsheng Zhang,IJCAI,Optimizing Cepstral Features for Audio Classification.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6986,https://dblp.org/rec/conf/ijcai/FuLTZ13
152,2013,Lucie Galand,Patrice Perny,IJCAI,Dominance Rules for the Choquet Integral in Multiobjective Dynamic Programming.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6752,https://dblp.org/rec/conf/ijcai/GalandLP13
153,2013,Jiarui Gan,Zhongzhi Shi,IJCAI,Optimal Pricing for Improving Efficiency of Taxi Systems.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6540,https://dblp.org/rec/conf/ijcai/GanAWSS13
154,2013,Sam Ganzfried,Tuomas Sandholm,IJCAI,"Action Translation in Extensive-Form Games with Large Action Spaces - Axioms, Paradoxes, and the Pseudo-Harmonic Mapping.",2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6757,https://dblp.org/rec/conf/ijcai/GanzfriedS13
155,2013,Wei Gao 0008,Zhi-Hua Zhou,IJCAI,"Uniform Convergence, Stability and Learnability for Ranking Problems.",2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6701,https://dblp.org/rec/conf/ijcai/GaoZ13
156,2013,Xiaoyu Ge,Jochen Renz,IJCAI,Representation and Reasoning about General Solid Rectangles.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6880,https://dblp.org/rec/conf/ijcai/GeR13
157,2013,Martin Gebser,Torsten Schaub,IJCAI,Advanced Conflict-Driven Disjunctive Answer Set Solving.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6835,https://dblp.org/rec/conf/ijcai/GebserKS13
158,2013,Arpita Ghosh,Benjamin Moseley,IJCAI,Bargaining for Revenue Shares on Tree Trading Networks.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6767,https://dblp.org/rec/conf/ijcai/GhoshKLM13
159,2013,Priyankar Ghosh,Pallab Dasgupta,IJCAI,Algorithms for Generating Ordered Solutions for Explicit AND/OR Structures - Extended Abstract.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6714,https://dblp.org/rec/conf/ijcai/GhoshSCD13
160,2013,Giuseppe De Giacomo,Fabio Patrizi,IJCAI,Bounded Epistemic Situation Calculus Theories.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6649,https://dblp.org/rec/conf/ijcai/GiacomoLP13
161,2013,Giuseppe De Giacomo,Moshe Y. Vardi,IJCAI,Linear Temporal Logic and Linear Dynamic Logic on Finite Traces.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6997,https://dblp.org/rec/conf/ijcai/GiacomoV13
162,2013,Stephen William Gilroy,Talma Hendler,IJCAI,A Brain-Computer Interface to a Plan-Based Narrative.,11,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6849,https://dblp.org/rec/conf/ijcai/GilroyPCCSRIOBKH13
163,2013,Daniel Gray Goldstein,Siddharth Suri,IJCAI,Improving the Effectiveness of Time-Based Display Advertising.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6556,https://dblp.org/rec/conf/ijcai/GoldsteinMS13
164,2013,Alkis Gotovos,Andreas Krause 0001,IJCAI,Active Learning for Level Set Estimation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6707,https://dblp.org/rec/conf/ijcai/GotovosCHK13
165,2013,Laurent Gourvès,Lydia Tlilane,IJCAI,A Matroid Approach to the Worst Case Allocation of Indivisible Goods.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6693,https://dblp.org/rec/conf/ijcai/GourvesMT13
166,2013,Mohammad Abdelaziz Gowayyed,Motaz El-Saban,IJCAI,Histogram of Oriented Displacements (HOD) - Describing Trajectories of Human Joints for Action Recognition.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6967,https://dblp.org/rec/conf/ijcai/GowayyedTHE13
167,2013,Michael James Gratton,Michael James Gratton,IJCAI,A Strongly-Local Contextual Logic.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6888,https://dblp.org/rec/conf/ijcai/Gratton13
168,2013,Bernardo Cuenca Grau,Ian Horrocks,IJCAI,Computing Datalog Rewritings Beyond Horn Ontologies.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6318,https://dblp.org/rec/conf/ijcai/GrauMSH13
169,2013,Mihajlo Grbovic,Slobodan Vucetic,IJCAI,Multi-Prototype Label Ranking with Novel Pairwise-to-Total-Rank Aggregation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6913,https://dblp.org/rec/conf/ijcai/GrbovicDV13
170,2013,Sergio Greco,Irina Trubitsyna,IJCAI,Bounded Programs - A New Decidable Class of Logic Programs with Function Symbols.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6872,https://dblp.org/rec/conf/ijcai/GrecoMT13
171,2013,Gianluigi Greco,Francesco Scarcello,IJCAI,"Constraint Satisfaction and Fair Multi-Objective Optimization Problems - Foundations, Complexity, and Islands of Tractability.",2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6660,https://dblp.org/rec/conf/ijcai/GrecoS13
172,2013,Éric Grégoire,Bertrand Mazure,IJCAI,Preserving Partial Solutions While Relaxing Constraint Networks.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6737,https://dblp.org/rec/conf/ijcai/GregoireLM13
173,2013,Davide Grossi,Wiebe van der Hoek,IJCAI,Audience-Based Uncertainty in Abstract Argument Games.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6506,https://dblp.org/rec/conf/ijcai/GrossiH13
174,2013,William Groves,William Groves,IJCAI,Using Domain Knowledge to Systematically Guide Feature Selection.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6999,https://dblp.org/rec/conf/ijcai/Groves13
175,2013,William Groves,Maria L. Gini,IJCAI,Optimal Airline Ticket Purchasing Using Automated User-Guided Feature Selection.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7000,https://dblp.org/rec/conf/ijcai/GrovesG13
176,2013,Marek Grzes,Jesse Hoey,IJCAI,Isomorph-Free Branch and Bound Search for Finite State Controllers.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6954,https://dblp.org/rec/conf/ijcai/GrzesPH13
177,2013,Stefan Freyr Gudmundsson,Yngvi Björnsson,IJCAI,Sufficiency-Based Selection Strategy for MCTS.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6812,https://dblp.org/rec/conf/ijcai/GudmundssonB13
178,2013,Tias Guns,Luc De Raedt,IJCAI,MiningZinc - A Modeling Language for Constraint-Based Mining.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6947,https://dblp.org/rec/conf/ijcai/GunsDTNR13
179,2013,Guibing Guo,Guibing Guo,IJCAI,Improving the Performance of Recommender Systems by Alleviating the Data Sparsity and Cold Start Problems.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6616,https://dblp.org/rec/conf/ijcai/Guo13
180,2013,Mingyu Guo,Argyrios Deligkas,IJCAI,Revenue Maximization via Hiding Item Attributes.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6909,https://dblp.org/rec/conf/ijcai/GuoD13
181,2013,Yuhong Guo,Wei Xue,IJCAI,Probabilistic Multi-Label Classification with Sparse Feature Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6523,https://dblp.org/rec/conf/ijcai/GuoX13
182,2013,Guibing Guo,Neil Yorke-Smith,IJCAI,A Novel Bayesian Similarity Measure for Recommender Systems.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6615,https://dblp.org/rec/conf/ijcai/GuoZY13
183,2013,Julian Gutierrez 0001,Michael J. Wooldridge,IJCAI,Iterated Boolean Games.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6799,https://dblp.org/rec/conf/ijcai/GutierrezHW13
184,2013,Christos Hadjinikolis,Peter McBurney,IJCAI,Opponent Modelling in Persuasion Dialogues.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6834,https://dblp.org/rec/conf/ijcai/HadjinikolisSMBM13
185,2013,Joseph Y. Halpern,Rafael Pass,IJCAI,Sequential Equilibrium in Computational Games.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6823,https://dblp.org/rec/conf/ijcai/HalpernP13
186,2013,Jun Han,Lizhu Zhou,IJCAI,Crowdsourcing-Assisted Query Structure Interpretation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6166,https://dblp.org/rec/conf/ijcai/HanFZ13
187,2013,The Anh Han,Tom Lenaerts,IJCAI,Why Is It So Hard to Say Sorry? Evolution of Apology with Commitments in the iterated Prisoner's Dilemma.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6744,https://dblp.org/rec/conf/ijcai/HanPSL13
188,2013,Yahong Han,Xiaofang Zhou,IJCAI,Co-Regularized Ensemble for Feature Selection.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6793,https://dblp.org/rec/conf/ijcai/HanYZ13
189,2013,Jianye Hao,Ho-fung Leung,IJCAI,The Dynamics of Reinforcement Social Learning in Cooperative Multiagent Systems.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6310,https://dblp.org/rec/conf/ijcai/HaoL13
190,2013,Patrik Haslum,Patrik Haslum,IJCAI,Optimal Delete-Relaxed (and Semi-Relaxed) Planning with Conditional Effects.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6535,https://dblp.org/rec/conf/ijcai/Haslum13
191,2013,Daisuke Hatano,Katsutoshi Hirayama,IJCAI,DeQED - An Efficient Divide-and-Coordinate Algorithm for DCOP.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6879,https://dblp.org/rec/conf/ijcai/HatanoH13
192,2013,Christopher J. Hazard,Munindar P. Singh,IJCAI,Macau - A Basis for Evaluating Reputation Systems.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6854,https://dblp.org/rec/conf/ijcai/HazardS13
193,2013,Noam Hazon,Sarit Kraus,IJCAI,How to Change a Group's Collective Decision?,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6220,https://dblp.org/rec/conf/ijcai/HazonLK13
194,2013,Di He,Tie-Yan Liu,IJCAI,A Game-Theoretic Machine Learning Approach for Revenue Maximization in Sponsored Search.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6621,https://dblp.org/rec/conf/ijcai/HeCWL13
195,2013,Jingrui He,Rick Lawrence,IJCAI,Improving Traffic Prediction with Tweet Semantics.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6776,https://dblp.org/rec/conf/ijcai/HeSDWL13
196,2013,Pascal Van Hentenryck,Pascal Van Hentenryck,IJCAI,Computational Disaster Management.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6846,https://dblp.org/rec/conf/ijcai/Hentenryck13
197,2013,Pablo Hernandez-Leal,Luis Enrique Sucar,IJCAI,Strategic Interactions Among Agents with Bounded Rationality.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6749,https://dblp.org/rec/conf/ijcai/Hernandez-LealCS13
198,2013,Trong Nghia Hoang,Kian Hsiang Low,IJCAI,A General Framework for Interacting Bayes-Optimally with Self-Interested Agents using Arbitrary Parametric Model and Model Prior.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6652,https://dblp.org/rec/conf/ijcai/HoangL13
199,2013,Trong Nghia Hoang,Kian Hsiang Low,IJCAI,Interactive POMDP Lite - Towards Practical Planning to Predict and Exploit Intentions for Interacting with Self-Interested Agents.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6207,https://dblp.org/rec/conf/ijcai/HoangL13a
200,2013,Johannes Hoffart,Gerhard Weikum,IJCAI,YAGO2 - A Spatially and Temporally Enhanced Knowledge Base from Wikipedia - Extended Abstract.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6864,https://dblp.org/rec/conf/ijcai/HoffartSBW13
201,2013,Steven C. H. Hoi,Zhiyong Liu 0001,IJCAI,Large Scale Online Kernel Classification.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6689,https://dblp.org/rec/conf/ijcai/HoiWZZL13
202,2013,Daniel Ellis Holman,Jerry E. Moorhead,IJCAI,Estimating Reference Evapotranspiration for Irrigation Management in the Texas High Plains.,7,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6704,https://dblp.org/rec/conf/ijcai/HolmanSGPMHM13
203,2013,Lei Hou 0001,Jie Tang 0001,IJCAI,What Users Care About - A Framework for Social Content Alignment.,7,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6871,https://dblp.org/rec/conf/ijcai/HouLLQGHT13
204,2013,Liang Hu 0004,Longbing Cao,IJCAI,Cross-Domain Collaborative Filtering via Bilinear Multilevel Analysis.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6726,https://dblp.org/rec/conf/ijcai/HuCXWGC13
